op1_ID,op2_ID,RequestTimestamp,PeriodFrom,PeriodTo,NumberOfPasses,PassIndex,PassID,stationID,TimeStamp,vehicleID,Charge
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,249,"HYZ7231476","BK77KNV91142","Sun Sep 13 2020 04:55:00 GMT+0300 (Eastern European Summer Time)","BK77KNV91142",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,250,"TIZ8751482","XV40HUQ04740","Thu Oct 01 2020 06:43:00 GMT+0300 (Eastern European Summer Time)","XV40HUQ04740",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,251,"QXK5416713","RK48BOP88344","Wed Jul 08 2020 09:02:00 GMT+0300 (Eastern European Summer Time)","RK48BOP88344",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,252,"YFG0976175","JF94VYA88954","Fri Sep 04 2020 18:36:00 GMT+0300 (Eastern European Summer Time)","JF94VYA88954",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,253,"ENQ2984958","AY38OQF67603","Sat Oct 10 2020 12:57:00 GMT+0300 (Eastern European Summer Time)","AY38OQF67603",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,254,"PCY9705772","AY38OQF67603","Wed Feb 17 2021 15:53:00 GMT+0200 (Eastern European Standard Time)","AY38OQF67603",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,255,"UNW1064558","IC95TLY24827","Mon Jun 01 2020 07:28:00 GMT+0300 (Eastern European Summer Time)","IC95TLY24827",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,256,"NSN2890181","IC95TLY24827","Mon Oct 12 2020 12:06:00 GMT+0300 (Eastern European Summer Time)","IC95TLY24827",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,257,"FHA8604842","IC95TLY24827","Tue Nov 24 2020 15:14:00 GMT+0200 (Eastern European Standard Time)","IC95TLY24827",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,258,"QTM0375243","QX75YWC61835","Wed Aug 05 2020 08:25:00 GMT+0300 (Eastern European Summer Time)","QX75YWC61835",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,259,"VUK0850349","BK77KNV91142","Fri Jun 19 2020 06:41:00 GMT+0300 (Eastern European Summer Time)","BK77KNV91142",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,260,"NVL5297225","BK77KNV91142","Fri Oct 09 2020 08:55:00 GMT+0300 (Eastern European Summer Time)","BK77KNV91142",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,261,"MXI4764924","QR03XCJ37459","Wed May 06 2020 05:29:00 GMT+0300 (Eastern European Summer Time)","QR03XCJ37459",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,262,"LSR8448439","RK48BOP88344","Sun Jan 31 2021 16:29:00 GMT+0200 (Eastern European Standard Time)","RK48BOP88344",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,263,"MKU0782777","JF94VYA88954","Fri Nov 20 2020 21:10:00 GMT+0200 (Eastern European Standard Time)","JF94VYA88954",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,264,"LYQ1969436","LC72NRN52084","Sun Nov 01 2020 11:48:00 GMT+0200 (Eastern European Standard Time)","LC72NRN52084",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,265,"JFR0284731","RK48BOP88344","Thu Apr 16 2020 10:37:00 GMT+0300 (Eastern European Summer Time)","RK48BOP88344",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,266,"XWQ2852157","QX75YWC61835","Sat Jan 30 2021 08:30:00 GMT+0200 (Eastern European Standard Time)","QX75YWC61835",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,267,"DVX0032756","WG11QVY31890","Thu Dec 31 2020 08:02:00 GMT+0200 (Eastern European Standard Time)","WG11QVY31890",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,268,"MFZ1590601","BK77KNV91142","Thu Sep 17 2020 00:04:00 GMT+0300 (Eastern European Summer Time)","BK77KNV91142",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,269,"EOV4728672","AY38OQF67603","Wed May 13 2020 15:01:00 GMT+0300 (Eastern European Summer Time)","AY38OQF67603",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,270,"BIW6257899","AY38OQF67603","Wed Oct 07 2020 13:10:00 GMT+0300 (Eastern European Summer Time)","AY38OQF67603",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,271,"MCJ8509318","QX75YWC61835","Fri Nov 27 2020 17:47:00 GMT+0200 (Eastern European Standard Time)","QX75YWC61835",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,272,"ZMT6919142","BK77KNV91142","Thu Jul 23 2020 15:24:00 GMT+0300 (Eastern European Summer Time)","BK77KNV91142",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,273,"ELF4130226","AY38OQF67603","Wed Feb 10 2021 17:07:00 GMT+0200 (Eastern European Standard Time)","AY38OQF67603",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,274,"VIJ9867874","WG11QVY31890","Fri Sep 25 2020 17:19:00 GMT+0300 (Eastern European Summer Time)","WG11QVY31890",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,275,"TPG7748336","WG11QVY31890","Mon Mar 01 2021 04:13:00 GMT+0200 (Eastern European Standard Time)","WG11QVY31890",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,276,"CES5344898","RK48BOP88344","Mon Nov 30 2020 14:46:00 GMT+0200 (Eastern European Standard Time)","RK48BOP88344",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,277,"KOX7677469","RK48BOP88344","Wed Jan 27 2021 02:12:00 GMT+0200 (Eastern European Standard Time)","RK48BOP88344",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,278,"NQU2597129","VJ92OYV94295","Tue Jan 19 2021 21:14:00 GMT+0200 (Eastern European Standard Time)","VJ92OYV94295",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,279,"QOE3661189","QX75YWC61835","Wed Mar 17 2021 18:56:00 GMT+0200 (Eastern European Standard Time)","QX75YWC61835",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,280,"XNN3133547","EM54HQI58682","Tue May 19 2020 17:59:00 GMT+0300 (Eastern European Summer Time)","EM54HQI58682",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,281,"BXB7075193","QR03XCJ37459","Thu Aug 06 2020 23:00:00 GMT+0300 (Eastern European Summer Time)","QR03XCJ37459",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,282,"MKT3579238","QR03XCJ37459","Sun Mar 21 2021 18:04:00 GMT+0200 (Eastern European Standard Time)","QR03XCJ37459",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,283,"NNN0453368","WG11QVY31890","Sat Aug 22 2020 20:34:00 GMT+0300 (Eastern European Summer Time)","WG11QVY31890",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,284,"NIJ9345084","AT19HLV57173","Wed Jul 15 2020 06:31:00 GMT+0300 (Eastern European Summer Time)","AT19HLV57173",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,285,"FNH5068614","QR03XCJ37459","Mon Apr 20 2020 06:27:00 GMT+0300 (Eastern European Summer Time)","QR03XCJ37459",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,286,"ODK4002852","QR03XCJ37459","Sat Dec 12 2020 19:45:00 GMT+0200 (Eastern European Standard Time)","QR03XCJ37459",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,287,"PEY9974498","JF94VYA88954","Mon Apr 20 2020 09:30:00 GMT+0300 (Eastern European Summer Time)","JF94VYA88954",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,288,"NOP1994988","EE22TMX10817","Wed Feb 10 2021 02:33:00 GMT+0200 (Eastern European Standard Time)","EE22TMX10817",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,289,"CNY6860034","XV40HUQ04740","Fri Jun 05 2020 08:35:00 GMT+0300 (Eastern European Summer Time)","XV40HUQ04740",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,290,"MOI2595884","EM54HQI58682","Sat Jun 20 2020 22:54:00 GMT+0300 (Eastern European Summer Time)","EM54HQI58682",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,291,"DNI2357551","IC95TLY24827","Sun Jun 28 2020 02:16:00 GMT+0300 (Eastern European Summer Time)","IC95TLY24827",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,292,"TJE3667979","QR03XCJ37459","Mon Jul 20 2020 16:31:00 GMT+0300 (Eastern European Summer Time)","QR03XCJ37459",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,293,"MSG2864319","JF94VYA88954","Sat Jan 30 2021 16:45:00 GMT+0200 (Eastern European Standard Time)","JF94VYA88954",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,294,"HSA6932991","JF94VYA88954","Fri Mar 26 2021 18:45:00 GMT+0200 (Eastern European Standard Time)","JF94VYA88954",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,295,"SHK2478516","AY38OQF67603","Sun Apr 19 2020 10:02:00 GMT+0300 (Eastern European Summer Time)","AY38OQF67603",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,296,"KWR4301987","AY38OQF67603","Fri Oct 09 2020 04:40:00 GMT+0300 (Eastern European Summer Time)","AY38OQF67603",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,297,"KCO1135888","IC95TLY24827","Sat Dec 19 2020 07:54:00 GMT+0200 (Eastern European Standard Time)","IC95TLY24827",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,298,"IOO6240525","VJ92OYV94295","Tue Mar 16 2021 11:23:00 GMT+0200 (Eastern European Standard Time)","VJ92OYV94295",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,299,"YHT2417178","AY38OQF67603","Thu Jul 30 2020 18:32:00 GMT+0300 (Eastern European Summer Time)","AY38OQF67603",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,300,"JTS8878228","AY38OQF67603","Mon Oct 05 2020 06:52:00 GMT+0300 (Eastern European Summer Time)","AY38OQF67603",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,301,"AJX7568702","LC72NRN52084","Tue Aug 18 2020 10:06:00 GMT+0300 (Eastern European Summer Time)","LC72NRN52084",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,302,"VEJ5463929","IC95TLY24827","Tue Jul 07 2020 03:00:00 GMT+0300 (Eastern European Summer Time)","IC95TLY24827",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,303,"VUJ9243581","BK77KNV91142","Sun May 24 2020 05:05:00 GMT+0300 (Eastern European Summer Time)","BK77KNV91142",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,304,"IKW8050572","AT19HLV57173","Mon Jun 15 2020 23:59:00 GMT+0300 (Eastern European Summer Time)","AT19HLV57173",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,305,"LHG9089686","XV40HUQ04740","Fri Apr 17 2020 12:02:00 GMT+0300 (Eastern European Summer Time)","XV40HUQ04740",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,306,"TWJ4952169","XV40HUQ04740","Wed Sep 09 2020 12:23:00 GMT+0300 (Eastern European Summer Time)","XV40HUQ04740",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,307,"TSH0652839","QR03XCJ37459","Mon Jul 27 2020 15:27:00 GMT+0300 (Eastern European Summer Time)","QR03XCJ37459",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,308,"SJY8560515","QR03XCJ37459","Fri Oct 09 2020 17:06:00 GMT+0300 (Eastern European Summer Time)","QR03XCJ37459",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,309,"XFK2387787","QR03XCJ37459","Sat Feb 06 2021 23:06:00 GMT+0200 (Eastern European Standard Time)","QR03XCJ37459",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,310,"QME2921831","RK48BOP88344","Sun Apr 12 2020 17:14:00 GMT+0300 (Eastern European Summer Time)","RK48BOP88344",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,311,"IMK3235026","RK48BOP88344","Tue Jul 21 2020 04:57:00 GMT+0300 (Eastern European Summer Time)","RK48BOP88344",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,312,"JYT1970083","VJ92OYV94295","Sat Oct 17 2020 21:32:00 GMT+0300 (Eastern European Summer Time)","VJ92OYV94295",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,313,"KZE4576071","QR03XCJ37459","Fri Jun 05 2020 11:01:00 GMT+0300 (Eastern European Summer Time)","QR03XCJ37459",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,314,"ITU4506373","QR03XCJ37459","Wed Oct 28 2020 06:30:00 GMT+0200 (Eastern European Standard Time)","QR03XCJ37459",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,315,"RQF2877282","QR03XCJ37459","Wed Mar 03 2021 18:03:00 GMT+0200 (Eastern European Standard Time)","QR03XCJ37459",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,316,"HQK1830148","RK48BOP88344","Tue Jul 14 2020 21:07:00 GMT+0300 (Eastern European Summer Time)","RK48BOP88344",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,317,"GVR8592514","WG11QVY31890","Tue Apr 21 2020 21:58:00 GMT+0300 (Eastern European Summer Time)","WG11QVY31890",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,318,"ZND6055019","WG11QVY31890","Tue Oct 06 2020 05:25:00 GMT+0300 (Eastern European Summer Time)","WG11QVY31890",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,319,"JTV6535058","LC72NRN52084","Fri Sep 04 2020 07:11:00 GMT+0300 (Eastern European Summer Time)","LC72NRN52084",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,320,"IQQ0434984","QX75YWC61835","Sat Apr 25 2020 05:54:00 GMT+0300 (Eastern European Summer Time)","QX75YWC61835",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,321,"WMP6170751","QR03XCJ37459","Sat Aug 15 2020 23:07:00 GMT+0300 (Eastern European Summer Time)","QR03XCJ37459",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,322,"MTU7869155","RK48BOP88344","Thu May 28 2020 07:27:00 GMT+0300 (Eastern European Summer Time)","RK48BOP88344",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,323,"OHZ2817253","JF94VYA88954","Tue Apr 07 2020 14:11:00 GMT+0300 (Eastern European Summer Time)","JF94VYA88954",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,324,"WBX4085625","AY38OQF67603","Sun Jan 03 2021 17:53:00 GMT+0200 (Eastern European Standard Time)","AY38OQF67603",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,325,"LRW1543285","IC95TLY24827","Tue Mar 16 2021 18:16:00 GMT+0200 (Eastern European Standard Time)","IC95TLY24827",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,326,"SVI4946391","WG11QVY31890","Fri May 15 2020 21:56:00 GMT+0300 (Eastern European Summer Time)","WG11QVY31890",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,327,"QEY9451540","RK48BOP88344","Fri Oct 02 2020 02:13:00 GMT+0300 (Eastern European Summer Time)","RK48BOP88344",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,328,"ICL0437824","IC95TLY24827","Tue Jan 26 2021 08:02:00 GMT+0200 (Eastern European Standard Time)","IC95TLY24827",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,329,"LTT4624578","WG11QVY31890","Sun Apr 26 2020 04:30:00 GMT+0300 (Eastern European Summer Time)","WG11QVY31890",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,330,"VKR9272508","LC72NRN52084","Fri Apr 02 2021 09:32:00 GMT+0300 (Eastern European Summer Time)","LC72NRN52084",2.8
"AO","OO","Sat Jan 29 2022 21:17:10 GMT+0200 (Eastern European Standard Time)","Sat Apr 04 2020 00:00:00 GMT+0300","Sun Apr 04 2021 00:00:00 GMT+0300",558,331,"PNJ6556759","IC95TLY24827","Mon May 18 2020 08:45:00 GMT+0300 (Eastern European Summer Time)","IC95TLY24827",2.8
