passID,timestamp,stationRef,vehicleRef,charge,tagAbbr,originStatus,stationOperator
DLR3383366,28-5-2019 10:04,OO10,WG11QVY31890,1.0,OO,home,OO
YWL7751904,16-8-2019 16:05,OO10,WG11QVY31890,1.0,OO,home,OO
TMT1053290,4-9-2019 11:39,OO10,WG11QVY31890,1.0,OO,home,OO
OET0371344,2-4-2020 07:33,OO10,WG11QVY31890,1.0,OO,home,OO
SGX0606423,23-5-2020 07:31,OO10,WG11QVY31890,1.0,OO,home,OO
MZG0450415,7-6-2020 21:15,OO10,WG11QVY31890,1.0,OO,home,OO
HOI5938630,6-10-2020 15:58,OO10,WG11QVY31890,1.0,OO,home,OO
UMR9916762,21-10-2020 20:07,OO10,WG11QVY31890,1.0,OO,home,OO
HQY4649667,21-12-2020 00:02,OO10,WG11QVY31890,1.0,OO,home,OO
QNJ2155217,27-2-2021 06:56,OO10,WG11QVY31890,1.0,OO,home,OO
WAM6005064,5-9-2021 17:25,OO10,WG11QVY31890,1.0,OO,home,OO
WPB6572542,27-10-2021 06:06,OO10,WG11QVY31890,1.0,OO,home,OO
POI8703758,30-12-2020 05:59,OO10,NZ35XLQ89678,2.2,NE,visitor,OO
DYV7674505,8-3-2019 13:47,OO10,EE22TMX10817,2.0,OO,home,OO
LMY6398655,27-5-2019 20:28,OO10,EE22TMX10817,2.0,OO,home,OO
HRQ6235614,9-10-2019 18:52,OO10,EE22TMX10817,2.0,OO,home,OO
DTX1291947,23-10-2019 08:15,OO10,EE22TMX10817,2.0,OO,home,OO
OOO3878215,18-11-2019 08:39,OO10,EE22TMX10817,2.0,OO,home,OO
ADN1069348,22-2-2020 02:56,OO10,EE22TMX10817,2.0,OO,home,OO
AST5587954,10-6-2020 21:55,OO10,EE22TMX10817,2.0,OO,home,OO
ITI9280788,10-8-2020 09:52,OO10,EE22TMX10817,2.0,OO,home,OO
ETP3773157,31-8-2020 01:47,OO10,EE22TMX10817,2.0,OO,home,OO
NZM1606519,16-11-2020 05:17,OO10,EE22TMX10817,2.0,OO,home,OO
SNR6213500,18-1-2021 16:45,OO10,EE22TMX10817,2.0,OO,home,OO
IDY1142684,21-3-2021 12:20,OO10,EE22TMX10817,2.0,OO,home,OO
ZIS6726518,4-7-2021 05:56,OO10,EE22TMX10817,2.0,OO,home,OO
ZKZ4423166,19-4-2020 06:22,OO10,HA82SCK64299,1.0,MR,visitor,OO
GJJ1114877,16-5-2019 02:28,OO10,UO75YNW62238,2.0,KO,visitor,OO
RNB6158628,28-6-2019 14:21,OO10,UO75YNW62238,1.5,KO,visitor,OO
ASZ0837652,6-5-2019 03:07,OO10,BK77KNV91142,2.8,OO,home,OO
QPK6691091,1-6-2019 08:28,OO10,BK77KNV91142,2.8,OO,home,OO
GDP3552570,28-7-2019 04:56,OO10,BK77KNV91142,2.8,OO,home,OO
IDR3245530,12-4-2020 17:31,OO10,BK77KNV91142,2.8,OO,home,OO
ULV5450008,21-8-2020 16:39,OO10,BK77KNV91142,2.0,OO,home,OO
ZZL4301977,23-2-2021 01:17,OO10,BK77KNV91142,2.8,OO,home,OO
IFX4845798,28-8-2021 04:50,OO10,BK77KNV91142,2.8,OO,home,OO
DRO1428528,14-10-2021 15:19,OO10,BK77KNV91142,2.8,OO,home,OO
BMM7525187,12-9-2019 07:12,OO10,EN26OAB52983,1.5,GF,visitor,OO
OJS9974475,11-8-2020 07:13,OO10,EN26OAB52983,3.1,GF,visitor,OO
JSS5077420,4-4-2021 04:51,OO10,EN26OAB52983,2.8,GF,visitor,OO
SKV7073468,4-4-2021 07:54,OO10,EN26OAB52983,2.8,GF,visitor,OO
PIQ6772139,9-3-2019 20:49,OO08,AT19HLV57173,2.8,OO,home,OO
MHR3948814,9-4-2019 01:37,OO08,AT19HLV57173,2.8,OO,home,OO
LKP2179405,28-4-2019 11:29,OO08,AT19HLV57173,2.8,OO,home,OO
HCC3721592,7-5-2019 15:28,OO08,AT19HLV57173,2.8,OO,home,OO
BEO6860484,25-5-2019 20:23,OO08,AT19HLV57173,2.8,OO,home,OO
JLJ7555562,19-6-2019 04:05,OO08,AT19HLV57173,2.8,OO,home,OO
XVM5553974,15-7-2019 13:28,OO08,AT19HLV57173,2.8,OO,home,OO
MXC4068242,9-8-2019 00:16,OO08,AT19HLV57173,2.8,OO,home,OO
CHP9308113,8-9-2019 13:12,OO08,AT19HLV57173,2.8,OO,home,OO
SGC1504296,13-9-2019 21:17,OO08,AT19HLV57173,2.8,OO,home,OO
HLE9763920,2-10-2019 19:54,OO08,AT19HLV57173,2.8,OO,home,OO
UNQ2682010,4-1-2020 03:21,OO08,AT19HLV57173,2.8,OO,home,OO
RHD1878469,28-4-2020 03:36,OO08,AT19HLV57173,2.8,OO,home,OO
QZY3024761,19-6-2020 13:06,OO08,AT19HLV57173,2.8,OO,home,OO
MBT4589397,18-7-2020 20:05,OO08,AT19HLV57173,2.0,OO,home,OO
BEU3180710,23-7-2020 19:56,OO08,AT19HLV57173,2.8,OO,home,OO
AMH0510104,21-9-2020 09:34,OO08,AT19HLV57173,2.8,OO,home,OO
JYH7220259,28-9-2020 02:29,OO08,AT19HLV57173,2.8,OO,home,OO
HPU5395163,9-1-2021 01:30,OO08,AT19HLV57173,2.8,OO,home,OO
NEI9201377,2-3-2021 15:04,OO08,AT19HLV57173,2.8,OO,home,OO
WVA2721957,7-6-2021 00:26,OO08,AT19HLV57173,2.8,OO,home,OO
FZV6386572,17-7-2021 18:15,OO08,AT19HLV57173,2.8,OO,home,OO
MJA2025685,8-9-2021 08:49,OO08,AT19HLV57173,2.8,OO,home,OO
TFL6501602,1-10-2020 15:21,OO08,LG64ARC91224,2.8,AO,visitor,OO
JWS0552167,19-12-2020 22:35,OO08,LG64ARC91224,2.8,AO,visitor,OO
RAY6931830,18-6-2019 01:10,OO08,QO68DIC93032,3.1,MR,visitor,OO
TEM8478014,25-1-2019 16:29,OO08,XV40HUQ04740,1.0,OO,home,OO
NDG7244174,14-5-2019 09:54,OO08,XV40HUQ04740,1.0,OO,home,OO
MKK2392123,30-5-2019 02:56,OO08,XV40HUQ04740,1.0,OO,home,OO
HVJ9096262,9-10-2019 20:41,OO08,XV40HUQ04740,1.0,OO,home,OO
IBD3615318,22-10-2019 20:39,OO08,XV40HUQ04740,1.0,OO,home,OO
OCV3959950,9-12-2019 15:25,OO08,XV40HUQ04740,1.0,OO,home,OO
TLI2555422,4-4-2020 16:34,OO08,XV40HUQ04740,1.0,OO,home,OO
OHZ0558698,6-4-2020 04:20,OO08,XV40HUQ04740,1.0,OO,home,OO
TAY0175983,30-6-2020 21:09,OO08,XV40HUQ04740,1.0,OO,home,OO
AOW0331519,4-7-2020 00:01,OO08,XV40HUQ04740,1.0,OO,home,OO
JFM3145195,30-6-2021 17:23,OO08,XV40HUQ04740,1.0,OO,home,OO
XZR4547614,18-9-2021 23:09,OO08,XV40HUQ04740,1.0,OO,home,OO
ZIE7552106,20-10-2021 03:12,OO08,XV40HUQ04740,1.0,OO,home,OO
IZP9355954,23-11-2019 16:31,OO08,TV81MAQ99005,2.2,EG,visitor,OO
EPD2829655,23-6-2021 12:51,OO08,QW79CHL42244,2.5,KO,visitor,OO
KUQ1533898,12-9-2021 09:48,OO08,QW79CHL42244,2.8,KO,visitor,OO
PRB1100225,27-12-2019 12:51,OO08,JO50FSF60755,2.2,KO,visitor,OO
TBJ3705195,26-4-2020 03:53,OO08,JO50FSF60755,2.8,KO,visitor,OO
ECU4650778,25-12-2020 19:09,OO08,JO50FSF60755,2.2,KO,visitor,OO
LQF5428022,22-7-2019 00:31,OO08,WY00MLL63827,2.0,KO,visitor,OO
LNG7957058,16-8-2020 05:46,OO08,WY00MLL63827,2.8,KO,visitor,OO
EXT8522564,4-7-2019 17:32,OO08,IO09FGE68100,2.5,GF,visitor,OO
FXH1294914,9-10-2019 22:59,OO08,QN23UHH39091,2.8,MR,visitor,OO
FWW5412129,3-9-2021 08:14,OO08,QN23UHH39091,2.2,MR,visitor,OO
GMK7388754,4-11-2021 22:32,OO08,QN23UHH39091,1.25,MR,visitor,OO
UXR5619310,15-8-2019 08:53,OO08,TE24LCO18661,2.0,EG,visitor,OO
GBE6850103,15-12-2020 01:35,OO08,TE24LCO18661,2.0,EG,visitor,OO
CNI6353599,10-6-2019 16:18,OO08,EM54HQI58682,2.8,OO,home,OO
JEI4820412,13-7-2019 02:09,OO08,EM54HQI58682,2.8,OO,home,OO
SLF7262263,20-7-2019 03:42,OO08,EM54HQI58682,2.8,OO,home,OO
DAL4310248,12-11-2019 12:20,OO08,EM54HQI58682,2.8,OO,home,OO
PYU0540377,29-12-2019 04:00,OO08,EM54HQI58682,2.8,OO,home,OO
BLU2502714,11-3-2020 18:44,OO08,EM54HQI58682,2.8,OO,home,OO
IVS0970387,8-10-2020 12:52,OO08,EM54HQI58682,2.8,OO,home,OO
GLC2172414,19-10-2020 07:24,OO08,EM54HQI58682,1.0,OO,home,OO
TBM4489364,5-11-2020 07:18,OO08,EM54HQI58682,2.8,OO,home,OO
DNO5158473,17-11-2020 13:33,OO08,EM54HQI58682,2.8,OO,home,OO
HTD1974622,23-12-2020 16:06,OO08,EM54HQI58682,2.8,OO,home,OO
OZL8818949,5-1-2021 11:11,OO08,EM54HQI58682,3.1,OO,home,OO
QSF5517500,26-2-2021 19:05,OO08,EM54HQI58682,2.8,OO,home,OO
DVM7554573,20-3-2021 22:04,OO08,EM54HQI58682,2.8,OO,home,OO
DXB1447110,29-3-2021 09:26,OO08,EM54HQI58682,2.8,OO,home,OO
HAP5219188,13-8-2021 20:31,OO08,EM54HQI58682,2.8,OO,home,OO
HLE8796933,16-9-2021 07:47,OO08,EM54HQI58682,2.8,OO,home,OO
YQU9308034,17-10-2021 17:51,OO08,EM54HQI58682,3.1,OO,home,OO
TQJ6604318,9-10-2021 02:25,OO08,FY47TUN40300,1.5,NE,visitor,OO
TPS2674293,9-10-2019 11:51,OO08,DW44ZOO26361,2.8,EG,visitor,OO
AOG9919726,22-2-2020 01:22,OO08,DW44ZOO26361,1.0,EG,visitor,OO
VVW8856759,18-11-2019 05:52,OO08,JE65QJK64802,1.25,GF,visitor,OO
SNX2591211,25-11-2020 18:21,OO08,JE65QJK64802,1.5,GF,visitor,OO
QGC0817128,19-2-2021 04:21,OO08,DO24BCW15511,3.1,KO,visitor,OO
HFC0640092,30-5-2021 02:31,OO08,KB55KTM48860,1.0,KO,visitor,OO
NFI5074575,7-6-2019 04:22,OO08,YL27IFD65117,3.1,AO,visitor,OO
FWV9421974,16-4-2019 13:10,OO08,EG95RTB75032,2.2,NE,visitor,OO
VJF8228735,6-3-2019 05:26,OO08,QR03XCJ37459,2.8,OO,home,OO
OBW7532035,16-3-2019 22:10,OO08,QR03XCJ37459,2.8,OO,home,OO
NBG7335566,5-6-2019 20:44,OO08,QR03XCJ37459,2.8,OO,home,OO
RQB7134237,8-7-2019 18:18,OO08,QR03XCJ37459,2.8,OO,home,OO
NSJ9808537,22-7-2019 08:09,OO08,QR03XCJ37459,2.8,OO,home,OO
WTQ3929074,30-7-2019 07:48,OO08,QR03XCJ37459,2.8,OO,home,OO
GFF6254147,23-9-2019 01:57,OO08,QR03XCJ37459,2.8,OO,home,OO
SSJ9603235,30-10-2019 00:48,OO08,QR03XCJ37459,2.8,OO,home,OO
ZVC2167184,1-12-2019 17:51,OO08,QR03XCJ37459,2.8,OO,home,OO
AOW2124220,27-12-2019 02:00,OO08,QR03XCJ37459,2.8,OO,home,OO
SCO0308429,29-12-2019 18:48,OO08,QR03XCJ37459,2.8,OO,home,OO
SME6202828,25-1-2020 00:16,OO08,QR03XCJ37459,2.8,OO,home,OO
DCL0034830,9-3-2020 03:26,OO08,QR03XCJ37459,2.8,OO,home,OO
NZA4019763,5-4-2020 10:23,OO08,QR03XCJ37459,2.8,OO,home,OO
AKB2460140,3-5-2020 01:35,OO08,QR03XCJ37459,2.8,OO,home,OO
ENY4436664,23-9-2020 08:52,OO08,QR03XCJ37459,2.8,OO,home,OO
VTW9450813,8-10-2020 04:42,OO08,QR03XCJ37459,2.8,OO,home,OO
UPB5282451,23-10-2020 00:52,OO08,QR03XCJ37459,2.8,OO,home,OO
MQH8680623,13-12-2020 14:57,OO08,QR03XCJ37459,2.8,OO,home,OO
KGH5183610,25-12-2020 18:38,OO08,QR03XCJ37459,2.8,OO,home,OO
SVN6404508,9-4-2021 09:17,OO08,QR03XCJ37459,2.8,OO,home,OO
LSE8384144,16-4-2021 16:57,OO08,QR03XCJ37459,2.8,OO,home,OO
JOR7201331,3-5-2021 03:00,OO08,QR03XCJ37459,2.8,OO,home,OO
MLD4323693,10-7-2021 18:43,OO08,QR03XCJ37459,2.8,OO,home,OO
KOQ1246247,26-7-2020 00:39,OO08,IZ65WAT29135,2.5,MR,visitor,OO
PHE5874810,7-11-2021 02:16,OO08,MX39VOS38645,3.1,AO,visitor,OO
CPY6211880,18-6-2019 08:52,OO08,RK48BOP88344,2.8,OO,home,OO
HSQ2857084,4-7-2019 04:56,OO08,RK48BOP88344,2.8,OO,home,OO
ESQ6331127,31-8-2019 13:53,OO08,RK48BOP88344,2.8,OO,home,OO
BSD8525792,21-11-2019 18:03,OO08,RK48BOP88344,2.8,OO,home,OO
GWB5135692,23-11-2019 12:22,OO08,RK48BOP88344,2.8,OO,home,OO
WGM7366093,3-12-2019 15:30,OO08,RK48BOP88344,2.8,OO,home,OO
FAM0874286,27-12-2019 05:00,OO08,RK48BOP88344,2.8,OO,home,OO
EKM8749249,25-1-2020 19:50,OO08,RK48BOP88344,2.8,OO,home,OO
WSA6742304,22-2-2020 10:01,OO08,RK48BOP88344,2.8,OO,home,OO
SQB5929199,7-3-2020 07:24,OO08,RK48BOP88344,2.8,OO,home,OO
VZU3995449,7-3-2020 19:23,OO08,RK48BOP88344,2.8,OO,home,OO
BMD5764529,16-3-2020 18:29,OO08,RK48BOP88344,2.8,OO,home,OO
FYZ4628753,11-6-2020 17:43,OO08,RK48BOP88344,2.8,OO,home,OO
FTG8770869,26-7-2020 15:32,OO08,RK48BOP88344,2.8,OO,home,OO
NBH0180697,5-10-2020 20:58,OO08,RK48BOP88344,2.8,OO,home,OO
FBK5734206,28-11-2020 04:20,OO08,RK48BOP88344,2.8,OO,home,OO
SAE9439910,17-3-2021 05:15,OO08,RK48BOP88344,2.8,OO,home,OO
HVO9579868,31-3-2021 23:40,OO08,RK48BOP88344,2.8,OO,home,OO
IIN5338546,11-5-2021 18:40,OO08,RK48BOP88344,2.8,OO,home,OO
JFE0766474,14-5-2021 15:35,OO08,RK48BOP88344,2.8,OO,home,OO
NXM5926956,27-5-2021 03:40,OO08,RK48BOP88344,2.8,OO,home,OO
OWN5418857,23-7-2021 18:09,OO08,RK48BOP88344,2.8,OO,home,OO
TOT5649753,4-8-2021 08:20,OO08,RK48BOP88344,2.8,OO,home,OO
WWN6783528,2-9-2021 17:59,OO08,RK48BOP88344,2.8,OO,home,OO
VMW2045194,9-9-2021 20:59,OO08,RK48BOP88344,2.8,OO,home,OO
SOR2751004,10-4-2019 02:03,OO08,QO77TFN61853,2.2,KO,visitor,OO
CFP5121211,20-8-2020 16:18,OO08,QO77TFN61853,2.2,KO,visitor,OO
HJR9139447,3-8-2021 17:21,OO08,QO77TFN61853,2.5,KO,visitor,OO
KUW4087953,11-3-2020 20:39,OO08,BM25PHF40639,3.1,AO,visitor,OO
SHG8070176,30-6-2020 11:27,OO08,BM25PHF40639,2.5,AO,visitor,OO
ZIH4141027,15-2-2021 18:44,OO08,VX68BAR38623,2.2,NE,visitor,OO
NEY5104283,21-3-2021 20:15,OO08,VX68BAR38623,3.1,NE,visitor,OO
TQU8826549,15-9-2020 23:39,OO08,XV91YMP27722,1.25,MR,visitor,OO
WPL3195990,14-4-2020 21:22,OO08,BZ76ROL87339,2.5,AO,visitor,OO
EAV9990217,25-3-2019 15:18,OO08,JF94VYA88954,2.8,OO,home,OO
SZO8053474,8-4-2019 03:21,OO08,JF94VYA88954,2.8,OO,home,OO
GWU5043076,7-5-2019 12:49,OO08,JF94VYA88954,2.8,OO,home,OO
VTQ4604611,20-6-2019 23:32,OO08,JF94VYA88954,1.5,OO,home,OO
CCQ5190707,17-7-2019 20:23,OO08,JF94VYA88954,2.8,OO,home,OO
DYI2708726,17-8-2019 00:45,OO08,JF94VYA88954,2.8,OO,home,OO
QUZ0523332,23-8-2019 12:22,OO08,JF94VYA88954,2.8,OO,home,OO
DSW6488319,27-8-2019 00:13,OO08,JF94VYA88954,2.8,OO,home,OO
LPV3143594,17-9-2019 06:15,OO08,JF94VYA88954,2.8,OO,home,OO
CLE9912814,28-12-2019 00:19,OO08,JF94VYA88954,2.2,OO,home,OO
FAJ3285460,14-1-2020 02:13,OO08,JF94VYA88954,2.8,OO,home,OO
BZC9807636,13-2-2020 07:37,OO08,JF94VYA88954,2.8,OO,home,OO
UZE4562708,25-2-2020 06:49,OO08,JF94VYA88954,1.25,OO,home,OO
VKK1156455,2-3-2020 05:17,OO08,JF94VYA88954,2.8,OO,home,OO
HYZ0586008,12-5-2020 23:06,OO08,JF94VYA88954,2.8,OO,home,OO
XON0025235,27-5-2020 06:32,OO08,JF94VYA88954,2.8,OO,home,OO
GKG4998627,19-9-2020 04:09,OO08,JF94VYA88954,2.8,OO,home,OO
LLC6261004,30-9-2020 09:52,OO08,JF94VYA88954,2.8,OO,home,OO
ONE0804594,4-11-2020 01:30,OO08,JF94VYA88954,2.8,OO,home,OO
HSH2968657,15-11-2020 11:02,OO08,JF94VYA88954,2.8,OO,home,OO
RWY6604129,2-1-2021 03:44,OO08,JF94VYA88954,2.8,OO,home,OO
ETH9623413,30-1-2021 23:36,OO08,JF94VYA88954,1.25,OO,home,OO
JTE8229101,15-2-2021 02:36,OO08,JF94VYA88954,2.8,OO,home,OO
JRI3752388,3-3-2021 03:21,OO08,JF94VYA88954,2.8,OO,home,OO
UXM3287947,22-6-2021 14:52,OO08,JF94VYA88954,2.8,OO,home,OO
KQN9826457,7-8-2021 12:50,OO08,JF94VYA88954,2.8,OO,home,OO
DLP2625781,12-9-2021 12:07,OO08,JF94VYA88954,2.8,OO,home,OO
LLD0385902,7-11-2021 14:24,OO08,JF94VYA88954,2.8,OO,home,OO
DKI3576356,6-2-2021 10:03,OO08,EZ65FLV39493,1.5,MR,visitor,OO
GWX1374386,19-3-2019 15:18,OO08,FL13UMN92207,1.5,KO,visitor,OO
TMW2323277,14-3-2020 05:03,OO08,FL13UMN92207,1.25,KO,visitor,OO
LME0309533,27-3-2021 01:20,OO08,FL13UMN92207,1.25,KO,visitor,OO
JSH5567955,8-7-2019 07:18,OO08,CK97FAU13897,2.0,GF,visitor,OO
HLB1670169,6-11-2019 17:55,OO08,MP14WFM40909,1.0,GF,visitor,OO
TOX8450312,21-5-2020 03:37,OO08,MP14WFM40909,1.0,GF,visitor,OO
QDB6003328,5-10-2019 16:15,OO08,EC02LZC49528,1.25,EG,visitor,OO
BPW6016587,27-3-2021 21:42,OO08,EC02LZC49528,3.1,EG,visitor,OO
OUL1225838,21-8-2019 07:12,OO08,PE73VJU23485,2.5,AO,visitor,OO
SNC3689593,22-11-2019 18:58,OO08,PE73VJU23485,1.5,AO,visitor,OO
HUH0709381,26-1-2021 03:42,OO08,PE73VJU23485,1.25,AO,visitor,OO
ZOO8252000,4-9-2019 19:12,OO08,PD45WOT56494,2.2,NE,visitor,OO
PVP8037794,15-4-2020 22:38,OO08,PD45WOT56494,2.2,NE,visitor,OO
UFG6971055,21-9-2019 12:26,OO08,NY14GZR94632,1.5,NE,visitor,OO
XTB5464770,6-7-2021 15:33,OO08,NY14GZR94632,1.5,NE,visitor,OO
WTU2808882,1-7-2020 08:16,OO08,HR53SRO94328,2.2,MR,visitor,OO
GCO9087670,27-2-2019 22:37,OO08,VJ92OYV94295,2.5,OO,home,OO
ZHK8851925,8-3-2019 09:53,OO08,VJ92OYV94295,2.5,OO,home,OO
UGU1825585,17-4-2019 16:18,OO08,VJ92OYV94295,2.5,OO,home,OO
LWX7930179,20-4-2019 09:28,OO08,VJ92OYV94295,2.8,OO,home,OO
AST7404104,18-6-2019 13:22,OO08,VJ92OYV94295,2.5,OO,home,OO
FKD3682575,21-7-2019 18:29,OO08,VJ92OYV94295,2.5,OO,home,OO
KZZ7087390,27-7-2019 23:47,OO08,VJ92OYV94295,2.5,OO,home,OO
OIN7542821,30-7-2019 07:02,OO08,VJ92OYV94295,2.5,OO,home,OO
STU0986361,8-1-2020 15:11,OO08,VJ92OYV94295,2.5,OO,home,OO
GKX1074436,15-1-2020 17:02,OO08,VJ92OYV94295,2.5,OO,home,OO
QGW2727138,23-1-2020 02:44,OO08,VJ92OYV94295,2.5,OO,home,OO
GIZ0844591,21-2-2020 04:23,OO08,VJ92OYV94295,2.5,OO,home,OO
ZZI1563581,1-4-2020 17:21,OO08,VJ92OYV94295,2.5,OO,home,OO
YTJ6475462,16-4-2020 20:15,OO08,VJ92OYV94295,2.5,OO,home,OO
MVE5206821,19-6-2020 02:48,OO08,VJ92OYV94295,2.5,OO,home,OO
AWS9097038,29-6-2020 13:59,OO08,VJ92OYV94295,2.5,OO,home,OO
YLW2353765,9-7-2020 01:55,OO08,VJ92OYV94295,2.5,OO,home,OO
PCE3246586,15-7-2020 12:29,OO08,VJ92OYV94295,1.25,OO,home,OO
LMZ0981566,31-8-2020 10:38,OO08,VJ92OYV94295,2.5,OO,home,OO
HEI4974415,5-10-2020 23:39,OO08,VJ92OYV94295,2.5,OO,home,OO
RXR1276646,19-10-2020 14:51,OO08,VJ92OYV94295,2.5,OO,home,OO
UCU9505366,15-11-2020 00:14,OO08,VJ92OYV94295,2.5,OO,home,OO
JAA7667364,15-2-2021 12:17,OO08,VJ92OYV94295,2.5,OO,home,OO
NNE5969052,20-2-2021 22:20,OO08,VJ92OYV94295,2.5,OO,home,OO
ULK0860821,5-3-2021 11:20,OO08,VJ92OYV94295,2.5,OO,home,OO
PEP0859504,4-4-2021 11:28,OO08,VJ92OYV94295,2.5,OO,home,OO
NVE5642324,15-4-2021 04:02,OO08,VJ92OYV94295,2.5,OO,home,OO
SAS8054885,27-5-2021 23:45,OO08,VJ92OYV94295,2.5,OO,home,OO
GUS1715863,24-6-2021 11:22,OO08,VJ92OYV94295,2.5,OO,home,OO
FQG3115363,12-9-2021 21:24,OO08,VJ92OYV94295,2.5,OO,home,OO
ROW7117864,23-9-2021 00:34,OO08,VJ92OYV94295,2.5,OO,home,OO
CDG1794384,5-4-2019 18:43,OO08,AY38OQF67603,2.8,OO,home,OO
PLQ3868141,17-4-2019 20:04,OO08,AY38OQF67603,2.8,OO,home,OO
LFZ1318166,21-7-2019 03:06,OO08,AY38OQF67603,2.8,OO,home,OO
IOG7851797,13-10-2019 08:07,OO08,AY38OQF67603,2.8,OO,home,OO
IAP8348860,26-10-2019 05:58,OO08,AY38OQF67603,2.8,OO,home,OO
YLD9901202,10-2-2020 03:42,OO08,AY38OQF67603,2.8,OO,home,OO
WMS3867143,5-3-2020 20:59,OO08,AY38OQF67603,2.8,OO,home,OO
KQI8828164,17-5-2020 05:28,OO08,AY38OQF67603,2.8,OO,home,OO
GMY7129384,3-6-2020 17:10,OO08,AY38OQF67603,2.5,OO,home,OO
SSS9054032,6-6-2020 12:13,OO08,AY38OQF67603,2.8,OO,home,OO
KEE0803406,7-6-2020 11:26,OO08,AY38OQF67603,2.8,OO,home,OO
UHH8427500,6-7-2020 10:50,OO08,AY38OQF67603,2.0,OO,home,OO
NTV8631034,8-8-2020 21:41,OO08,AY38OQF67603,2.8,OO,home,OO
HWU2788485,13-8-2020 03:46,OO08,AY38OQF67603,2.8,OO,home,OO
ROG1150006,20-8-2020 12:23,OO08,AY38OQF67603,2.8,OO,home,OO
YPL3066050,8-9-2020 04:01,OO08,AY38OQF67603,2.8,OO,home,OO
QRR9176148,21-3-2021 16:07,OO08,AY38OQF67603,2.8,OO,home,OO
SFK8053508,1-4-2021 22:59,OO08,AY38OQF67603,2.8,OO,home,OO
JNJ8305527,12-5-2021 22:19,OO08,AY38OQF67603,2.8,OO,home,OO
YLN4298445,27-7-2019 16:34,OO08,VL67TFO75321,1.25,EG,visitor,OO
EXE0012786,8-10-2019 00:39,OO08,VL67TFO75321,3.1,EG,visitor,OO
IDI7589236,18-5-2020 16:51,OO08,IW53OQE31439,2.5,EG,visitor,OO
PMO8984519,15-3-2021 15:50,OO08,QH15HWX24570,2.0,MR,visitor,OO
PAW5100961,18-10-2021 15:12,OO08,QH15HWX24570,2.2,MR,visitor,OO
CFO6913267,6-1-2019 11:39,OO08,LC72NRN52084,1.25,OO,home,OO
DUC6621324,10-4-2019 17:16,OO08,LC72NRN52084,3.1,OO,home,OO
OST6762534,5-5-2019 23:03,OO08,LC72NRN52084,3.1,OO,home,OO
RZU4369182,14-7-2019 07:35,OO08,LC72NRN52084,3.1,OO,home,OO
VPN6087629,7-8-2019 06:31,OO08,LC72NRN52084,2.8,OO,home,OO
CLA0090118,5-10-2019 08:04,OO08,LC72NRN52084,3.1,OO,home,OO
NCJ1092359,13-10-2019 07:40,OO08,LC72NRN52084,1.25,OO,home,OO
HCY9599642,15-11-2019 16:48,OO08,LC72NRN52084,3.1,OO,home,OO
LVW9704921,14-12-2019 08:37,OO08,LC72NRN52084,2.2,OO,home,OO
ISQ3743601,28-1-2020 02:33,OO08,LC72NRN52084,3.1,OO,home,OO
LFU8559607,28-2-2020 12:32,OO08,LC72NRN52084,3.1,OO,home,OO
VZP1676376,12-3-2020 06:38,OO08,LC72NRN52084,3.1,OO,home,OO
CGQ0936188,13-3-2020 15:32,OO08,LC72NRN52084,3.1,OO,home,OO
DRD8235791,6-6-2020 10:15,OO08,LC72NRN52084,3.1,OO,home,OO
UAZ4184604,12-7-2020 08:53,OO08,LC72NRN52084,3.1,OO,home,OO
YHI3653666,22-8-2020 00:10,OO08,LC72NRN52084,3.1,OO,home,OO
LOQ0951490,24-12-2020 10:25,OO08,LC72NRN52084,3.1,OO,home,OO
SSQ4339797,4-2-2021 07:11,OO08,LC72NRN52084,3.1,OO,home,OO
MTW6249874,26-2-2021 22:25,OO08,LC72NRN52084,3.1,OO,home,OO
FYF9519947,20-5-2021 11:51,OO08,LC72NRN52084,3.1,OO,home,OO
OYC4525811,24-5-2021 16:12,OO08,LC72NRN52084,3.1,OO,home,OO
AFY8125396,29-7-2021 02:06,OO08,LC72NRN52084,3.1,OO,home,OO
XSU3130145,9-8-2021 12:28,OO08,LC72NRN52084,3.1,OO,home,OO
YSZ1186103,22-10-2021 20:17,OO08,LC72NRN52084,3.1,OO,home,OO
NHT6300076,24-10-2021 20:13,OO08,LC72NRN52084,3.1,OO,home,OO
VIT7485485,27-1-2019 03:31,OO08,IC95TLY24827,2.0,OO,home,OO
MTM4590084,29-1-2019 14:19,OO08,IC95TLY24827,2.5,OO,home,OO
OBA8342206,11-2-2019 17:55,OO08,IC95TLY24827,2.0,OO,home,OO
EEY1124596,6-5-2019 11:37,OO08,IC95TLY24827,2.0,OO,home,OO
MCG9935001,9-7-2019 00:36,OO08,IC95TLY24827,2.0,OO,home,OO
GAV0299773,14-7-2019 19:56,OO08,IC95TLY24827,2.0,OO,home,OO
HTR3008022,4-8-2019 10:36,OO08,IC95TLY24827,2.0,OO,home,OO
SSD7980427,2-10-2019 18:29,OO08,IC95TLY24827,2.0,OO,home,OO
AEX3244410,1-2-2020 14:03,OO08,IC95TLY24827,2.0,OO,home,OO
LNZ6641835,18-2-2020 02:50,OO08,IC95TLY24827,1.25,OO,home,OO
XYQ2646475,11-5-2020 21:12,OO08,IC95TLY24827,2.0,OO,home,OO
TYJ5625230,25-6-2020 18:46,OO08,IC95TLY24827,2.0,OO,home,OO
